date,country,SiteName,Technology,updatedby,updatetime,Volume
2025-03-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5638.0
2025-02-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6604.0
2025-02-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6233.0
2024-12-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5259.0
2025-01-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5063.0
2025-01-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6409.0
2025-01-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5372.0
2025-01-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4023.0
2025-01-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3631.0
2025-01-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4357.0
2025-01-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4882.0
2025-01-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6249.0
2025-03-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3327.0
2025-01-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6488.0
2025-01-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6599.0
2025-01-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6390.0
2025-01-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4145.0
2025-01-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4844.0
2025-02-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3320.0
2024-12-31 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5766.0
2024-12-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5207.0
2024-12-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6826.0
2025-01-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6281.0
2025-01-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4228.0
2025-01-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6464.0
2025-02-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3365.0
2025-04-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3488.0
2024-10-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3061.0
2024-11-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6361.0
2024-11-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3201.0
2024-09-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6085.0
2024-09-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5700.0
2024-12-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6930.0
2024-10-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6466.0
2024-10-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,0.0
2024-11-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3256.0
2024-11-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3191.0
2024-11-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4014.0
2024-11-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4724.0
2024-12-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5902.0
2024-12-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3527.0
2024-12-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4020.0
2024-11-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3377.0
2024-12-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6813.0
2024-12-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5249.0
2024-12-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5016.0
2024-12-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3138.0
2024-12-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3792.0
2024-12-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3861.0
2024-12-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4081.0
2024-12-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4846.0
2024-12-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5134.0
2024-12-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6985.0
2024-11-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6138.0
2024-11-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5529.0
2024-12-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5046.0
2024-11-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6684.0
2024-10-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4387.0
2024-11-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5778.0
2025-04-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5454.0
2025-04-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5917.0
2024-11-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4914.0
2025-04-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6035.0
2024-04-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6016.0
2025-04-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4228.0
2025-04-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4995.0
2025-04-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4461.0
2024-08-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6836.0
2024-11-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3108.0
2024-11-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6828.0
2024-11-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5386.0
2024-11-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5930.0
2024-11-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3817.0
2024-11-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3469.0
2024-11-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3251.0
2024-11-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6502.0
2024-11-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3115.0
2024-12-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4101.0
2024-11-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3198.0
2024-11-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5648.0
2024-11-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6518.0
2024-11-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5356.0
2024-10-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,0.0
2024-11-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6942.0
2024-10-31 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5929.0
2024-12-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5805.0
2024-08-31 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5336.0
2024-10-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6276.0
2024-10-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6583.0
2024-09-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4286.0
2024-04-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4345.0
2024-08-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4113.0
2024-03-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5342.0
2024-07-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6028.0
2024-09-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5086.0
2024-09-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6153.0
2024-09-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3985.0
2024-09-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5041.0
2024-10-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5725.0
2024-10-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6973.0
2024-10-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6107.0
2024-10-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3919.0
2024-09-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4292.0
2024-10-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5059.0
2024-10-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5051.0
2024-10-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5555.0
2024-10-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,0.0
2024-10-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6777.0
2024-10-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4367.0
2024-10-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4645.0
2024-10-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4181.0
2024-10-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4725.0
2024-10-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6487.0
2024-10-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4397.0
2024-10-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4121.0
2024-09-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4755.0
2024-09-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3211.0
2024-10-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5745.0
2024-09-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4452.0
2024-12-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6621.0
2024-12-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5513.0
2024-09-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4808.0
2024-11-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5008.0
2024-11-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6077.0
2024-10-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,0.0
2024-10-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5742.0
2024-12-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4628.0
2024-09-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3116.0
2024-09-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5438.0
2024-09-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6440.0
2024-09-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6455.0
2024-09-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4870.0
2024-09-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4311.0
2024-09-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4205.0
2024-09-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4097.0
2024-09-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3110.0
2024-09-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6922.0
2024-10-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6065.0
2024-09-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5818.0
2024-09-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3616.0
2024-09-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3474.0
2024-10-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5786.0
2024-09-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6833.0
2024-09-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4211.0
2024-09-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5578.0
2025-02-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5217.0
2024-12-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5865.0
2025-01-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3088.0
2024-04-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5840.0
2024-07-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4306.0
2024-07-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5345.0
2024-08-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6562.0
2024-08-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6750.0
2024-08-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5013.0
2024-08-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6635.0
2024-08-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4144.0
2024-08-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6843.0
2024-08-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5824.0
2024-08-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3104.0
2024-07-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5672.0
2024-08-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4605.0
2024-08-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5657.0
2024-08-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4815.0
2024-08-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3762.0
2024-08-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5394.0
2024-08-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5812.0
2024-08-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4203.0
2024-08-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4268.0
2024-08-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3467.0
2024-08-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6288.0
2024-08-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4353.0
2024-08-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6646.0
2024-07-31 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3115.0
2024-07-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5740.0
2024-06-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3442.0
2024-07-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5425.0
2024-07-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4185.0
2024-07-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4312.0
2024-06-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4911.0
2024-07-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4732.0
2024-08-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6973.0
2024-07-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6460.0
2024-07-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4076.0
2024-07-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3950.0
2024-07-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5917.0
2024-07-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3687.0
2024-07-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4268.0
2024-07-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4673.0
2024-07-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6680.0
2024-07-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5568.0
2024-07-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5317.0
2024-07-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3315.0
2024-07-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3457.0
2024-03-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5205.0
2024-07-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5747.0
2024-06-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5883.0
2024-07-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6212.0
2024-07-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3414.0
2024-07-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6397.0
2024-07-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6451.0
2024-07-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6253.0
2024-07-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4340.0
2024-07-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3299.0
2024-07-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4603.0
2024-08-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5101.0
2024-06-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6768.0
2024-06-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3083.0
2024-06-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6870.0
2024-04-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3417.0
2024-06-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5513.0
2024-06-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4593.0
2024-06-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3159.0
2024-06-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4352.0
2024-06-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4188.0
2024-06-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5483.0
2024-06-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6733.0
2024-06-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6365.0
2024-06-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3411.0
2024-06-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5274.0
2024-05-30 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3333.0
2024-06-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5589.0
2024-06-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5735.0
2024-06-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6316.0
2024-05-27 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4425.0
2024-06-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5379.0
2024-06-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3845.0
2024-06-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4729.0
2024-06-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3572.0
2024-06-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4712.0
2024-06-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5685.0
2024-06-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3853.0
2024-06-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5211.0
2024-05-31 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5562.0
2024-05-29 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4889.0
2024-06-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3403.0
2025-01-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5498.0
2024-05-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5922.0
2024-05-26 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6166.0
2024-05-12 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3191.0
2024-05-11 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4198.0
2024-05-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5643.0
2024-05-23 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4398.0
2024-05-22 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3147.0
2024-05-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3397.0
2024-05-20 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4223.0
2024-05-19 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6542.0
2024-05-18 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5242.0
2024-05-17 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3059.0
2024-05-16 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6634.0
2024-05-15 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3744.0
2024-05-14 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5487.0
2024-05-13 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4577.0
2024-06-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5551.0
2024-05-25 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6551.0
2024-05-10 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5369.0
2024-05-09 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3382.0
2024-05-08 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6698.0
2024-05-07 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4871.0
2024-05-06 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6373.0
2024-05-05 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6898.0
2024-05-04 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4372.0
2024-05-03 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6339.0
2024-05-02 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3929.0
2024-05-01 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6812.0
2024-04-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,4692.0
2024-08-28 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,6508.0
2024-04-24 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,5016.0
2025-04-21 00:00:00,France,Blenod-5,Gas,petroineos,2025-06-05 16:11:53.443432,3839.0
